Time,Vertical,Lateral,Sagittal
17/10/2019 09:01:50.497,1967,2050,2061
17/10/2019 09:01:50.507,1967,2050,2062
17/10/2019 09:01:50.517,1967,2049,2062
17/10/2019 09:01:50.527,1967,2051,2061
17/10/2019 09:01:50.537,1968,2053,2061
17/10/2019 09:01:50.547,1967,2051,2060
17/10/2019 09:01:50.557,1967,2050,2058
17/10/2019 09:01:50.567,1968,2047,2059
17/10/2019 09:01:50.577,1968,2048,2060
17/10/2019 09:01:50.587,1967,2049,2058
17/10/2019 09:01:50.597,1968,2050,2060
17/10/2019 09:01:50.607,1968,2050,2060
17/10/2019 09:01:50.617,1967,2049,2060
17/10/2019 09:01:50.627,1968,2052,2059
17/10/2019 09:01:50.637,1968,2050,2060
17/10/2019 09:01:50.647,1967,2049,2062
17/10/2019 09:01:50.657,1967,2049,2062
17/10/2019 09:01:50.667,1967,2051,2060
17/10/2019 09:01:50.677,1967,2050,2059
17/10/2019 09:01:50.687,1967,2048,2060
17/10/2019 09:01:50.697,1967,2048,2061
17/10/2019 09:01:50.707,1967,2047,2063
17/10/2019 09:01:50.717,1968,2049,2062
17/10/2019 09:01:50.727,1967,2047,2060
17/10/2019 09:01:50.737,1968,2050,2061
17/10/2019 09:01:50.747,1967,2051,2061
17/10/2019 09:01:50.757,1968,2053,2062
17/10/2019 09:01:50.767,1967,2050,2060
17/10/2019 09:01:50.777,1967,2048,2060
17/10/2019 09:01:50.787,1968,2046,2062
17/10/2019 09:01:50.797,1968,2047,2062
17/10/2019 09:01:50.807,1969,2051,2061
17/10/2019 09:01:50.817,1969,2052,2060
17/10/2019 09:01:50.827,1968,2050,2062
17/10/2019 09:01:50.837,1968,2050,2060
17/10/2019 09:01:50.847,1967,2049,2059
17/10/2019 09:01:50.857,1967,2050,2060
17/10/2019 09:01:50.867,1967,2050,2059
17/10/2019 09:01:50.877,1967,2052,2059
17/10/2019 09:01:50.887,1967,2051,2060
17/10/2019 09:01:50.897,1967,2048,2061
17/10/2019 09:01:50.907,1967,2047,2062
17/10/2019 09:01:50.917,1967,2049,2062
17/10/2019 09:01:50.927,1967,2049,2061
17/10/2019 09:01:50.937,1967,2048,2060
17/10/2019 09:01:50.947,1968,2050,2060
17/10/2019 09:01:50.957,1967,2049,2062
17/10/2019 09:01:50.967,1967,2051,2062
17/10/2019 09:01:50.977,1969,2050,2063
17/10/2019 09:01:50.987,1969,2048,2061
17/10/2019 09:01:50.997,1968,2048,2061
17/10/2019 09:01:51.007,1967,2047,2062
17/10/2019 09:01:51.017,1967,2050,2062
17/10/2019 09:01:51.027,1967,2048,2060
17/10/2019 09:01:51.037,1967,2052,2061
17/10/2019 09:01:51.047,1967,2052,2060
17/10/2019 09:01:51.057,1967,2049,2062
17/10/2019 09:01:51.067,1967,2051,2062
17/10/2019 09:01:51.077,1967,2049,2060
17/10/2019 09:01:51.087,1967,2047,2060
17/10/2019 09:01:51.097,1967,2050,2060
17/10/2019 09:01:51.107,1968,2050,2059
17/10/2019 09:01:51.117,1967,2048,2062
17/10/2019 09:01:51.127,1967,2049,2062
17/10/2019 09:01:51.137,1967,2047,2062
17/10/2019 09:01:51.147,1967,2048,2060
17/10/2019 09:01:51.157,1967,2049,2061
17/10/2019 09:01:51.167,1967,2050,2063
17/10/2019 09:01:51.177,1967,2048,2062
17/10/2019 09:01:51.187,1967,2049,2061
17/10/2019 09:01:51.197,1967,2048,2062
17/10/2019 09:01:51.207,1967,2050,2061
17/10/2019 09:01:51.217,1968,2050,2059
17/10/2019 09:01:51.227,1967,2048,2058
17/10/2019 09:01:51.237,1967,2047,2058
17/10/2019 09:01:51.247,1967,2051,2058
17/10/2019 09:01:51.257,1967,2055,2060
17/10/2019 09:01:51.267,1967,2053,2060
17/10/2019 09:01:51.277,1967,2051,2061
17/10/2019 09:01:51.287,1967,2050,2061
17/10/2019 09:01:51.297,1967,2048,2060
17/10/2019 09:01:51.307,1967,2048,2061
17/10/2019 09:01:51.317,1967,2049,2060
17/10/2019 09:01:51.327,1967,2050,2062
17/10/2019 09:01:51.337,1968,2047,2061
17/10/2019 09:01:51.347,1967,2050,2063
17/10/2019 09:01:51.357,1967,2049,2063
17/10/2019 09:01:51.367,1967,2050,2060
17/10/2019 09:01:51.377,1967,2052,2060
17/10/2019 09:01:51.387,1967,2052,2061
17/10/2019 09:01:51.397,1967,2049,2061
17/10/2019 09:01:51.407,1968,2051,2060
17/10/2019 09:01:51.417,1968,2051,2058
17/10/2019 09:01:51.427,1967,2050,2060
17/10/2019 09:01:51.437,1967,2050,2061
17/10/2019 09:01:51.447,1967,2049,2060
17/10/2019 09:01:51.457,1967,2050,2060
17/10/2019 09:01:51.467,1968,2052,2061
17/10/2019 09:01:51.477,1968,2050,2060
17/10/2019 09:01:51.487,1967,2050,2059
17/10/2019 09:01:51.497,1967,2051,2061
17/10/2019 09:01:51.507,1967,2050,2061
17/10/2019 09:01:51.517,1967,2051,2062
17/10/2019 09:01:51.527,1967,2049,2059
17/10/2019 09:01:51.537,1967,2049,2061
17/10/2019 09:01:51.547,1968,2049,2062
17/10/2019 09:01:51.557,1967,2049,2061
17/10/2019 09:01:51.567,1967,2050,2060
17/10/2019 09:01:51.577,1967,2047,2058
17/10/2019 09:01:51.587,1967,2048,2060
17/10/2019 09:01:51.597,1967,2050,2060
17/10/2019 09:01:51.607,1967,2050,2061
17/10/2019 09:01:51.617,1967,2050,2062
17/10/2019 09:01:51.627,1967,2050,2061
17/10/2019 09:01:51.637,1967,2049,2061
17/10/2019 09:01:51.647,1967,2051,2062
17/10/2019 09:01:51.657,1967,2051,2063
17/10/2019 09:01:51.667,1967,2052,2062
17/10/2019 09:01:51.677,1966,2048,2062
17/10/2019 09:01:51.687,1966,2048,2062
17/10/2019 09:01:51.697,1966,2050,2063
17/10/2019 09:01:51.707,1966,2051,2061
17/10/2019 09:01:51.717,1966,2049,2061
17/10/2019 09:01:51.727,1966,2051,2061
17/10/2019 09:01:51.737,1967,2052,2062
17/10/2019 09:01:51.747,1967,2052,2062
17/10/2019 09:01:51.757,1968,2048,2061
17/10/2019 09:01:51.767,1967,2051,2062
17/10/2019 09:01:51.777,1968,2053,2060
17/10/2019 09:01:51.787,1967,2053,2061
17/10/2019 09:01:51.797,1967,2054,2063
17/10/2019 09:01:51.807,1968,2053,2064
17/10/2019 09:01:51.817,1967,2052,2063
17/10/2019 09:01:51.827,1967,2048,2061
17/10/2019 09:01:51.837,1969,2049,2061
17/10/2019 09:01:51.847,1969,2051,2061
17/10/2019 09:01:51.857,1968,2050,2060
17/10/2019 09:01:51.867,1968,2050,2060
17/10/2019 09:01:51.877,1967,2050,2059
17/10/2019 09:01:51.887,1967,2051,2060
17/10/2019 09:01:51.897,1967,2049,2061
17/10/2019 09:01:51.907,1967,2051,2063
17/10/2019 09:01:51.917,1967,2051,2063
17/10/2019 09:01:51.927,1968,2050,2064
17/10/2019 09:01:51.937,1966,2051,2061
17/10/2019 09:01:51.947,1966,2051,2062
17/10/2019 09:01:51.957,1966,2051,2062
17/10/2019 09:01:51.967,1967,2052,2061
17/10/2019 09:01:51.977,1967,2051,2061
17/10/2019 09:01:51.987,1967,2049,2060
17/10/2019 09:01:51.997,1967,2049,2060
17/10/2019 09:01:52.007,1966,2050,2062
17/10/2019 09:01:52.017,1967,2049,2062
17/10/2019 09:01:52.027,1969,2049,2059
17/10/2019 09:01:52.037,1969,2049,2059
17/10/2019 09:01:52.047,1968,2049,2058
17/10/2019 09:01:52.057,1967,2053,2061
17/10/2019 09:01:52.067,1967,2053,2062
17/10/2019 09:01:52.077,1967,2053,2062
17/10/2019 09:01:52.087,1967,2053,2062
17/10/2019 09:01:52.097,1967,2051,2060
17/10/2019 09:01:52.107,1968,2049,2060
17/10/2019 09:01:52.117,1967,2053,2061
17/10/2019 09:01:52.127,1967,2055,2061
17/10/2019 09:01:52.137,1968,2053,2061
17/10/2019 09:01:52.147,1967,2050,2062
17/10/2019 09:01:52.157,1968,2049,2062
17/10/2019 09:01:52.167,1967,2049,2059
17/10/2019 09:01:52.177,1967,2051,2061
17/10/2019 09:01:52.187,1967,2054,2059
17/10/2019 09:01:52.197,1967,2053,2060
17/10/2019 09:01:52.207,1967,2053,2060
17/10/2019 09:01:52.217,1967,2052,2062
17/10/2019 09:01:52.227,1967,2051,2061
17/10/2019 09:01:52.237,1968,2050,2060
17/10/2019 09:01:52.247,1967,2050,2060
17/10/2019 09:01:52.257,1967,2050,2060
17/10/2019 09:01:52.267,1967,2051,2058
17/10/2019 09:01:52.277,1969,2053,2060
17/10/2019 09:01:52.287,1968,2051,2058
17/10/2019 09:01:52.297,1967,2051,2059
17/10/2019 09:01:52.307,1967,2052,2060
17/10/2019 09:01:52.317,1967,2052,2059
17/10/2019 09:01:52.327,1968,2050,2060
17/10/2019 09:01:52.337,1967,2050,2060
17/10/2019 09:01:52.347,1967,2051,2059
17/10/2019 09:01:52.357,1968,2053,2059
17/10/2019 09:01:52.367,1967,2052,2058
17/10/2019 09:01:52.377,1967,2048,2061
17/10/2019 09:01:52.387,1967,2049,2061
17/10/2019 09:01:52.397,1967,2049,2062
17/10/2019 09:01:52.407,1967,2051,2060
17/10/2019 09:01:52.417,1967,2050,2061
17/10/2019 09:01:52.427,1967,2052,2060
17/10/2019 09:01:52.437,1968,2051,2060
17/10/2019 09:01:52.447,1968,2053,2060
17/10/2019 09:01:52.457,1967,2053,2059
17/10/2019 09:01:52.467,1967,2050,2060
17/10/2019 09:01:52.477,1968,2048,2060
17/10/2019 09:01:52.487,1967,2049,2061
17/10/2019 09:01:52.497,1967,2049,2062
17/10/2019 09:01:52.507,1967,2050,2063
17/10/2019 09:01:52.517,1968,2051,2062
17/10/2019 09:01:52.527,1968,2050,2060
17/10/2019 09:01:52.537,1967,2051,2057
17/10/2019 09:01:52.547,1968,2052,2060
17/10/2019 09:01:52.557,1967,2049,2061
17/10/2019 09:01:52.567,1967,2050,2063
17/10/2019 09:01:52.577,1968,2050,2061
17/10/2019 09:01:52.587,1967,2049,2061
17/10/2019 09:01:52.597,1966,2051,2060
17/10/2019 09:01:52.607,1966,2051,2061
17/10/2019 09:01:52.617,1966,2051,2061
17/10/2019 09:01:52.627,1966,2050,2059
17/10/2019 09:01:52.637,1966,2049,2060
17/10/2019 09:01:52.647,1966,2048,2060
17/10/2019 09:01:52.657,1966,2049,2059
17/10/2019 09:01:52.667,1966,2050,2060
17/10/2019 09:01:52.677,1965,2048,2059
17/10/2019 09:01:52.687,1966,2047,2062
17/10/2019 09:01:52.697,1966,2051,2061
17/10/2019 09:01:52.707,1966,2050,2061
17/10/2019 09:01:52.717,1966,2048,2061
17/10/2019 09:01:52.727,1967,2048,2061
17/10/2019 09:01:52.737,1967,2046,2060
17/10/2019 09:01:52.747,1968,2045,2061
17/10/2019 09:01:52.757,1967,2044,2060
17/10/2019 09:01:52.767,1967,2048,2060
17/10/2019 09:01:52.777,1967,2048,2060
17/10/2019 09:01:52.787,1967,2047,2059
17/10/2019 09:01:52.797,1967,2047,2060
17/10/2019 09:01:52.807,1968,2048,2060
17/10/2019 09:01:52.817,1967,2051,2062
17/10/2019 09:01:52.827,1967,2050,2060
17/10/2019 09:01:52.837,1968,2049,2061
17/10/2019 09:01:52.847,1967,2050,2061
17/10/2019 09:01:52.857,1967,2050,2061
17/10/2019 09:01:52.867,1967,2048,2060
17/10/2019 09:01:52.877,1967,2047,2061
17/10/2019 09:01:52.887,1968,2048,2063
17/10/2019 09:01:52.897,1967,2047,2063
17/10/2019 09:01:52.907,1967,2048,2061
17/10/2019 09:01:52.917,1967,2049,2060
17/10/2019 09:01:52.927,1967,2050,2061
17/10/2019 09:01:52.937,1967,2047,2062
17/10/2019 09:01:52.947,1967,2048,2061
17/10/2019 09:01:52.957,1969,2050,2059
17/10/2019 09:01:52.967,1968,2050,2061
17/10/2019 09:01:52.977,1968,2050,2062
17/10/2019 09:01:52.987,1968,2048,2061
17/10/2019 09:01:52.997,1968,2049,2061
17/10/2019 09:01:53.007,1968,2048,2061
17/10/2019 09:01:53.017,1967,2049,2061
17/10/2019 09:01:53.027,1967,2048,2063
17/10/2019 09:01:53.037,1967,2049,2061
17/10/2019 09:01:53.047,1967,2050,2060
17/10/2019 09:01:53.057,1967,2050,2059
17/10/2019 09:01:53.067,1968,2050,2059
17/10/2019 09:01:53.077,1967,2050,2059
17/10/2019 09:01:53.087,1967,2048,2062
17/10/2019 09:01:53.097,1968,2050,2060
17/10/2019 09:01:53.107,1967,2050,2061
17/10/2019 09:01:53.117,1967,2053,2062
17/10/2019 09:01:53.127,1968,2051,2062
17/10/2019 09:01:53.137,1967,2048,2060
17/10/2019 09:01:53.147,1967,2051,2060
17/10/2019 09:01:53.157,1968,2050,2059
17/10/2019 09:01:53.167,1967,2048,2059
17/10/2019 09:01:53.177,1967,2049,2060
17/10/2019 09:01:53.187,1969,2050,2060
17/10/2019 09:01:53.197,1968,2049,2060
17/10/2019 09:01:53.207,1968,2050,2059
17/10/2019 09:01:53.217,1967,2049,2061
17/10/2019 09:01:53.227,1967,2048,2062
17/10/2019 09:01:53.237,1967,2048,2061
17/10/2019 09:01:53.247,1967,2047,2061
17/10/2019 09:01:53.257,1967,2049,2061
17/10/2019 09:01:53.267,1967,2049,2061
17/10/2019 09:01:53.277,1966,2046,2062
17/10/2019 09:01:53.287,1966,2049,2061
17/10/2019 09:01:53.297,1966,2049,2062
17/10/2019 09:01:53.307,1966,2049,2060
17/10/2019 09:01:53.317,1966,2049,2061
17/10/2019 09:01:53.327,1967,2049,2063
17/10/2019 09:01:53.337,1967,2049,2062
17/10/2019 09:01:53.347,1967,2049,2062
17/10/2019 09:01:53.357,1967,2050,2060
17/10/2019 09:01:53.367,1967,2049,2061
17/10/2019 09:01:53.377,1967,2051,2060
17/10/2019 09:01:53.387,1966,2051,2059
17/10/2019 09:01:53.397,1966,2049,2061
17/10/2019 09:01:53.407,1967,2047,2062
17/10/2019 09:01:53.417,1968,2048,2060
17/10/2019 09:01:53.427,1968,2047,2061
17/10/2019 09:01:53.437,1967,2049,2061
17/10/2019 09:01:53.447,1967,2048,2060
17/10/2019 09:01:53.457,1967,2048,2059
17/10/2019 09:01:53.467,1967,2050,2059
17/10/2019 09:01:53.477,1967,2047,2061
17/10/2019 09:01:53.487,1967,2050,2061
17/10/2019 09:01:53.497,1967,2053,2062
17/10/2019 09:01:53.507,1967,2054,2062
17/10/2019 09:01:53.517,1967,2053,2062
17/10/2019 09:01:53.527,1967,2052,2060
17/10/2019 09:01:53.537,1967,2051,2061
17/10/2019 09:01:53.547,1967,2052,2062
17/10/2019 09:01:53.557,1967,2051,2061
17/10/2019 09:01:53.567,1967,2051,2060
17/10/2019 09:01:53.577,1967,2050,2059
17/10/2019 09:01:53.587,1967,2049,2061
17/10/2019 09:01:53.597,1967,2050,2061
17/10/2019 09:01:53.607,1968,2050,2061
17/10/2019 09:01:53.617,1967,2050,2062
17/10/2019 09:01:53.627,1967,2048,2062
17/10/2019 09:01:53.637,1968,2049,2060
17/10/2019 09:01:53.647,1967,2051,2060
17/10/2019 09:01:53.657,1968,2050,2059
17/10/2019 09:01:53.667,1967,2051,2060
17/10/2019 09:01:53.677,1967,2050,2060
17/10/2019 09:01:53.687,1968,2051,2059
17/10/2019 09:01:53.697,1967,2049,2060
17/10/2019 09:01:53.707,1967,2052,2060
17/10/2019 09:01:53.717,1968,2051,2060
17/10/2019 09:01:53.727,1967,2053,2059
17/10/2019 09:01:53.737,1967,2054,2061
17/10/2019 09:01:53.747,1967,2053,2059
17/10/2019 09:01:53.757,1967,2053,2060
17/10/2019 09:01:53.767,1968,2050,2061
17/10/2019 09:01:53.777,1968,2051,2062
17/10/2019 09:01:53.787,1967,2053,2062
17/10/2019 09:01:53.797,1967,2053,2062
17/10/2019 09:01:53.807,1968,2051,2060
17/10/2019 09:01:53.817,1967,2053,2060
17/10/2019 09:01:53.827,1967,2053,2059
17/10/2019 09:01:53.837,1968,2051,2062
17/10/2019 09:01:53.847,1967,2049,2061
17/10/2019 09:01:53.857,1968,2052,2061
17/10/2019 09:01:53.867,1967,2052,2062
17/10/2019 09:01:53.877,1968,2053,2061
17/10/2019 09:01:53.887,1967,2053,2062
17/10/2019 09:01:53.897,1967,2052,2061
17/10/2019 09:01:53.907,1967,2052,2061
17/10/2019 09:01:53.917,1967,2053,2062
17/10/2019 09:01:53.927,1968,2052,2061
17/10/2019 09:01:53.937,1967,2052,2061
17/10/2019 09:01:53.947,1968,2050,2059
17/10/2019 09:01:53.957,1967,2051,2060
17/10/2019 09:01:53.967,1967,2053,2060
17/10/2019 09:01:53.977,1967,2053,2060
17/10/2019 09:01:53.987,1967,2053,2061
17/10/2019 09:01:53.997,1967,2050,2061
17/10/2019 09:01:54.007,1967,2048,2061
17/10/2019 09:01:54.017,1967,2050,2061
17/10/2019 09:01:54.027,1967,2050,2059
17/10/2019 09:01:54.037,1967,2050,2059
17/10/2019 09:01:54.047,1968,2050,2058
17/10/2019 09:01:54.057,1967,2050,2058
17/10/2019 09:01:54.067,1967,2050,2059
17/10/2019 09:01:54.077,1967,2050,2061
17/10/2019 09:01:54.087,1967,2053,2063
17/10/2019 09:01:54.097,1968,2053,2063
17/10/2019 09:01:54.107,1968,2053,2063
17/10/2019 09:01:54.117,1967,2055,2063
17/10/2019 09:01:54.127,1967,2054,2061
17/10/2019 09:01:54.137,1967,2052,2060
17/10/2019 09:01:54.147,1967,2051,2060
17/10/2019 09:01:54.157,1967,2049,2061
17/10/2019 09:01:54.167,1967,2052,2061
17/10/2019 09:01:54.177,1966,2053,2062
17/10/2019 09:01:54.187,1966,2053,2062
17/10/2019 09:01:54.197,1966,2053,2063
17/10/2019 09:01:54.207,1966,2051,2064
17/10/2019 09:01:54.217,1967,2050,2063
17/10/2019 09:01:54.227,1967,2053,2062
17/10/2019 09:01:54.237,1967,2054,2060
17/10/2019 09:01:54.247,1968,2051,2059
17/10/2019 09:01:54.257,1967,2049,2061
17/10/2019 09:01:54.267,1967,2048,2062
17/10/2019 09:01:54.277,1967,2049,2063
17/10/2019 09:01:54.287,1967,2052,2064
17/10/2019 09:01:54.297,1968,2051,2063
17/10/2019 09:01:54.307,1967,2052,2063
17/10/2019 09:01:54.317,1967,2053,2062
17/10/2019 09:01:54.327,1967,2054,2061
17/10/2019 09:01:54.337,1967,2053,2060
17/10/2019 09:01:54.347,1967,2054,2059
17/10/2019 09:01:54.357,1968,2054,2061
17/10/2019 09:01:54.367,1968,2054,2060
17/10/2019 09:01:54.377,1968,2053,2060
17/10/2019 09:01:54.387,1967,2052,2061
17/10/2019 09:01:54.397,1969,2051,2063
17/10/2019 09:01:54.407,1969,2051,2062
17/10/2019 09:01:54.417,1969,2051,2063
17/10/2019 09:01:54.427,1968,2051,2063
17/10/2019 09:01:54.437,1970,2049,2063
17/10/2019 09:01:54.447,1968,2051,2064
17/10/2019 09:01:54.457,1967,2053,2064
17/10/2019 09:01:54.467,1967,2055,2064
17/10/2019 09:01:54.477,1967,2055,2064
17/10/2019 09:01:54.487,1970,2054,2064
17/10/2019 09:01:54.497,1968,2053,2064
17/10/2019 09:01:54.507,1967,2056,2063
17/10/2019 09:01:54.517,1967,2055,2061
17/10/2019 09:01:54.527,1967,2056,2061
17/10/2019 09:01:54.537,1967,2053,2061
17/10/2019 09:01:54.547,1967,2054,2061
17/10/2019 09:01:54.557,1967,2052,2062
17/10/2019 09:01:54.567,1967,2054,2059
17/10/2019 09:01:54.577,1965,2053,2060
17/10/2019 09:01:54.587,1966,2053,2060
17/10/2019 09:01:54.597,1966,2054,2062
17/10/2019 09:01:54.607,1966,2052,2063
17/10/2019 09:01:54.617,1966,2049,2062
17/10/2019 09:01:54.627,1966,2051,2061
17/10/2019 09:01:54.637,1966,2053,2060
17/10/2019 09:01:54.647,1966,2053,2061
17/10/2019 09:01:54.657,1967,2050,2061
17/10/2019 09:01:54.667,1967,2052,2063
17/10/2019 09:01:54.677,1968,2052,2059
17/10/2019 09:01:54.687,1967,2052,2058
17/10/2019 09:01:54.697,1969,2052,2057
17/10/2019 09:01:54.707,1968,2053,2057
17/10/2019 09:01:54.717,1967,2053,2057
17/10/2019 09:01:54.727,1967,2055,2058
17/10/2019 09:01:54.737,1967,2055,2060
17/10/2019 09:01:54.747,1968,2053,2060
17/10/2019 09:01:54.757,1967,2053,2062
17/10/2019 09:01:54.767,1966,2052,2062
17/10/2019 09:01:54.777,1966,2053,2063
17/10/2019 09:01:54.787,1966,2051,2064
17/10/2019 09:01:54.797,1967,2049,2064
17/10/2019 09:01:54.807,1967,2047,2064
17/10/2019 09:01:54.817,1968,2048,2064
17/10/2019 09:01:54.827,1969,2049,2064
17/10/2019 09:01:54.837,1968,2051,2064
17/10/2019 09:01:54.847,1968,2050,2064
17/10/2019 09:01:54.857,1967,2050,2063
17/10/2019 09:01:54.867,1969,2049,2063
17/10/2019 09:01:54.877,1969,2052,2063
17/10/2019 09:01:54.887,1968,2052,2063
17/10/2019 09:01:54.897,1968,2053,2063
17/10/2019 09:01:54.907,1967,2052,2061
17/10/2019 09:01:54.917,1968,2053,2061
17/10/2019 09:01:54.927,1967,2054,2060
17/10/2019 09:01:54.937,1968,2052,2060
17/10/2019 09:01:54.947,1967,2055,2059
17/10/2019 09:01:54.957,1967,2053,2060
17/10/2019 09:01:54.967,1967,2053,2060
17/10/2019 09:01:54.977,1967,2052,2059
17/10/2019 09:01:54.987,1967,2052,2061
17/10/2019 09:01:54.997,1968,2052,2061
17/10/2019 09:01:55.007,1968,2053,2063
17/10/2019 09:01:55.017,1968,2052,2064
17/10/2019 09:01:55.027,1967,2051,2063
17/10/2019 09:01:55.037,1966,2052,2064
17/10/2019 09:01:55.047,1967,2054,2064
17/10/2019 09:01:55.057,1967,2053,2062
17/10/2019 09:01:55.067,1967,2052,2063
17/10/2019 09:01:55.077,1967,2050,2064
17/10/2019 09:01:55.087,1967,2052,2063
17/10/2019 09:01:55.097,1968,2053,2062
17/10/2019 09:01:55.107,1969,2053,2061
17/10/2019 09:01:55.117,1969,2053,2061
17/10/2019 09:01:55.127,1969,2052,2062
17/10/2019 09:01:55.137,1969,2053,2063
17/10/2019 09:01:55.147,1968,2050,2063
17/10/2019 09:01:55.157,1968,2050,2063
17/10/2019 09:01:55.167,1968,2047,2062
17/10/2019 09:01:55.177,1967,2046,2063
17/10/2019 09:01:55.187,1967,2046,2063
17/10/2019 09:01:55.197,1967,2046,2063
17/10/2019 09:01:55.207,1967,2047,2064
17/10/2019 09:01:55.217,1967,2047,2064
17/10/2019 09:01:55.227,1967,2045,2064
17/10/2019 09:01:55.237,1967,2045,2064
17/10/2019 09:01:55.247,1967,2047,2063
17/10/2019 09:01:55.257,1968,2045,2062
17/10/2019 09:01:55.267,1966,2046,2060
17/10/2019 09:01:55.277,1968,2044,2062
17/10/2019 09:01:55.287,1967,2046,2063
17/10/2019 09:01:55.297,1967,2046,2063
17/10/2019 09:01:55.307,1967,2044,2062
17/10/2019 09:01:55.317,1967,2043,2060
17/10/2019 09:01:55.327,1968,2044,2062
17/10/2019 09:01:55.337,1967,2046,2062
17/10/2019 09:01:55.347,1967,2044,2060
17/10/2019 09:01:55.357,1967,2048,2060
17/10/2019 09:01:55.367,1967,2048,2061
17/10/2019 09:01:55.377,1967,2046,2061
17/10/2019 09:01:55.387,1967,2046,2062
17/10/2019 09:01:55.397,1968,2045,2063
17/10/2019 09:01:55.407,1967,2047,2064
17/10/2019 09:01:55.417,1968,2049,2063
17/10/2019 09:01:55.427,1967,2048,2063
17/10/2019 09:01:55.437,1968,2046,2063
17/10/2019 09:01:55.447,1967,2046,2064
17/10/2019 09:01:55.457,1967,2046,2063
17/10/2019 09:01:55.467,1969,2044,2064
17/10/2019 09:01:55.477,1968,2043,2063
17/10/2019 09:01:55.487,1968,2045,2064
17/10/2019 09:01:55.497,1967,2049,2064
17/10/2019 09:01:55.507,1968,2045,2064
17/10/2019 09:01:55.517,1967,2047,2063
17/10/2019 09:01:55.527,1967,2049,2063
17/10/2019 09:01:55.537,1967,2049,2064
17/10/2019 09:01:55.547,1967,2049,2064
17/10/2019 09:01:55.557,1967,2046,2064
17/10/2019 09:01:55.567,1968,2047,2063
17/10/2019 09:01:55.577,1967,2047,2063
17/10/2019 09:01:55.587,1967,2047,2062
17/10/2019 09:01:55.597,1967,2046,2063
17/10/2019 09:01:55.607,1967,2047,2063
17/10/2019 09:01:55.617,1967,2047,2063
17/10/2019 09:01:55.627,1968,2048,2063
17/10/2019 09:01:55.637,1967,2049,2061
17/10/2019 09:01:55.647,1967,2049,2062
17/10/2019 09:01:55.657,1968,2048,2061
17/10/2019 09:01:55.667,1967,2046,2061
17/10/2019 09:01:55.677,1967,2049,2063
17/10/2019 09:01:55.687,1967,2050,2063
17/10/2019 09:01:55.697,1969,2048,2062
17/10/2019 09:01:55.707,1968,2047,2062
17/10/2019 09:01:55.717,1967,2048,2061
17/10/2019 09:01:55.727,1967,2046,2063
17/10/2019 09:01:55.737,1967,2045,2061
17/10/2019 09:01:55.747,1967,2044,2061
17/10/2019 09:01:55.757,1967,2048,2062
17/10/2019 09:01:55.767,1967,2049,2062
17/10/2019 09:01:55.777,1967,2048,2062
17/10/2019 09:01:55.787,1967,2046,2062
17/10/2019 09:01:55.797,1967,2050,2061
17/10/2019 09:01:55.807,1968,2049,2062
17/10/2019 09:01:55.817,1967,2049,2061
17/10/2019 09:01:55.827,1968,2050,2063
17/10/2019 09:01:55.837,1967,2049,2063
17/10/2019 09:01:55.847,1967,2047,2063
17/10/2019 09:01:55.857,1968,2046,2064
17/10/2019 09:01:55.867,1967,2046,2063
17/10/2019 09:01:55.877,1969,2049,2064
17/10/2019 09:01:55.887,1969,2048,2063
17/10/2019 09:01:55.897,1968,2047,2064
17/10/2019 09:01:55.907,1967,2049,2063
17/10/2019 09:01:55.917,1967,2048,2064
17/10/2019 09:01:55.927,1967,2046,2064
17/10/2019 09:01:55.937,1968,2049,2062
17/10/2019 09:01:55.947,1967,2052,2063
17/10/2019 09:01:55.957,1967,2052,2063
17/10/2019 09:01:55.967,1967,2050,2063
17/10/2019 09:01:55.977,1967,2051,2062
17/10/2019 09:01:55.987,1968,2054,2061
17/10/2019 09:01:55.997,1968,2053,2062
17/10/2019 09:01:56.007,1967,2048,2062
17/10/2019 09:01:56.017,1968,2047,2062
17/10/2019 09:01:56.027,1967,2047,2062
17/10/2019 09:01:56.037,1967,2047,2063
17/10/2019 09:01:56.047,1967,2050,2064
17/10/2019 09:01:56.057,1968,2048,2063
17/10/2019 09:01:56.067,1968,2047,2063
17/10/2019 09:01:56.077,1967,2050,2063
17/10/2019 09:01:56.087,1968,2049,2063
17/10/2019 09:01:56.097,1967,2047,2063
17/10/2019 09:01:56.107,1969,2047,2063
17/10/2019 09:01:56.117,1969,2048,2063
17/10/2019 09:01:56.127,1968,2048,2063
17/10/2019 09:01:56.137,1967,2048,2063
17/10/2019 09:01:56.147,1967,2049,2063
17/10/2019 09:01:56.157,1967,2050,2063
17/10/2019 09:01:56.167,1968,2052,2063
17/10/2019 09:01:56.177,1968,2052,2063
17/10/2019 09:01:56.187,1968,2051,2064
17/10/2019 09:01:56.197,1967,2050,2063
17/10/2019 09:01:56.207,1967,2050,2064
17/10/2019 09:01:56.217,1967,2050,2062
17/10/2019 09:01:56.227,1967,2047,2062
17/10/2019 09:01:56.237,1968,2048,2063
17/10/2019 09:01:56.247,1968,2048,2063
17/10/2019 09:01:56.257,1968,2047,2063
17/10/2019 09:01:56.267,1968,2051,2064
17/10/2019 09:01:56.277,1970,2052,2064
17/10/2019 09:01:56.287,1968,2051,2062
17/10/2019 09:01:56.297,1969,2050,2063
17/10/2019 09:01:56.307,1968,2051,2063
